track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Piya O Re Piya,66,292746,0,0.442,0.574,2,-6.394,1,0.0828,0.273,0.0,0.094,0.308,167.857,4,pop
Wenn et einmol läuf,26,182093,0,0.562,0.974,10,-2.841,0,0.135,0.0143,0.0,0.373,0.567,92.472,4,party
Shiva,21,290266,0,0.413,0.573,0,-10.188,1,0.027,0.0133,0.693,0.138,0.349,97.682,4,goth
Chase Me,31,338200,0,0.937,0.652,9,-11.545,0,0.0748,0.0111,0.000713,0.0606,0.9,123.56,4,disco
Never Ending Story,66,212173,0,0.599,0.622,0,-13.971,1,0.0296,0.359,0.00235,0.114,0.851,122.312,4,synth-pop
次のSeason(アンダーガールズ),21,264706,0,0.468,0.919,8,-4.926,1,0.0513,0.189,6.61e-06,0.31,0.507,97.469,4,j-idol
Nothing But Love,19,189253,0,0.765,0.647,0,-11.348,1,0.0352,0.0559,0.00369,0.1,0.45,91.996,4,kids
I'll Go To My Grave Lovin' You,20,161866,0,0.534,0.638,11,-5.097,1,0.0321,0.723,0.0,0.0814,0.644,104.193,4,bluegrass
太聰明,42,263173,0,0.689,0.203,4,-14.88,1,0.0337,0.891,0.0,0.103,0.335,132.082,4,mandopop
Elämänlanka,34,210758,0,0.44,0.938,11,-4.294,0,0.0447,7.2e-05,0.000114,0.267,0.34,97.746,4,heavy-metal
Idhu Kaadhala,49,271746,0,0.721,0.584,0,-12.328,0,0.0486,0.0798,0.00221,0.682,0.536,132.972,4,k-pop
愛とか恋とか,66,232476,0,0.696,0.547,6,-5.088,1,0.0401,0.695,0.0,0.0985,0.423,90.03,4,j-rock
Behind Closed Doors,21,361724,0,0.564,0.747,10,-10.15,0,0.0713,0.000699,0.932,0.0788,0.474,174.056,4,drum-and-bass
Five Little Monkeys Jumping on the Bed,52,184315,0,0.592,0.694,1,-7.593,1,0.0719,0.0272,0.0,0.224,0.865,146.276,4,children
Djobime,15,155786,0,0.532,0.56,1,-8.493,0,0.177,0.0098,0.02,0.101,0.827,142.651,4,afrobeat
Gotham's Reckoning,49,247539,0,0.582,0.379,0,-15.383,1,0.0545,0.676,0.962,0.146,0.0661,143.997,5,german
How Many Times,25,227992,0,0.722,0.772,2,-5.851,1,0.0488,0.0111,1.18e-05,0.0854,0.452,94.039,4,disco
Part of the Landscape,21,152631,0,0.39,0.965,2,-2.713,1,0.0621,0.0004,1.38e-06,0.403,0.762,195.957,4,power-pop
Sinto Fluir: Sessão Acústica,41,275901,0,0.57,0.197,0,-10.362,1,0.0305,0.953,0.116,0.137,0.152,122.045,4,gospel
Fever,65,173411,0,0.61,0.554,2,-8.301,0,0.13,0.428,0.000322,0.157,0.231,106.818,4,french
Man O To,50,222249,0,0.756,0.518,7,-6.924,0,0.0736,0.794,0.0452,0.101,0.27,107.035,4,electronic
Anoroc,9,114418,0,0.859,0.374,4,-9.742,0,0.729,0.11,0.0208,0.0764,0.961,85.868,4,study
月ひとしずく,26,253600,0,0.592,0.773,7,-7.093,1,0.0281,0.223,0.00057,0.116,0.729,121.097,4,acoustic
Bang Out,19,242533,0,0.679,0.926,11,-2.974,0,0.0741,0.0525,0.0,0.383,0.829,98.962,4,j-dance
Aqualung,51,204186,0,0.722,0.651,11,-7.41,0,0.0283,0.124,0.131,0.642,0.866,92.602,4,trip-hop
Funky Beats - Mutantbreakz & Dj Bross Remix,11,328222,0,0.652,0.96,7,-4.855,1,0.0487,0.000264,0.618,0.028,0.432,130.022,4,breakbeat
Sen Duymadın,31,184320,0,0.713,0.751,7,-11.793,1,0.0738,0.197,0.0,0.0807,0.602,104.034,4,psych-rock
Zwei Gitarren,6,199840,0,0.323,0.422,2,-9.726,0,0.0355,0.631,0.00194,0.171,0.36,94.086,4,romance
Kana diskan,34,226866,0,0.911,0.734,10,-5.885,0,0.106,0.011,2.27e-06,0.0788,0.965,88.991,4,french
Cry,76,256799,0,0.406,0.399,7,-10.449,1,0.0278,0.756,0.678,0.112,0.163,142.83,4,ambient
Without You - Ryan Exley Remix,43,380800,0,0.224,0.499,11,-7.4,0,0.0379,0.0379,7.24e-06,0.078,0.125,149.733,4,dubstep
The Duke,31,217266,0,0.293,0.552,6,-9.204,0,0.0385,0.216,0.378,0.101,0.503,126.901,3,grunge
Não Há um Nome Igual,36,368452,0,0.561,0.0916,7,-17.478,1,0.0299,0.988,0.965,0.209,0.15,79.994,4,piano
Yours,67,216960,0,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,4,country
Brainstem,37,122124,0,0.743,0.349,5,-19.669,1,0.743,0.874,0.678,0.171,0.516,157.968,4,study
Con sólo una mirada,29,249640,0,0.708,0.921,2,-3.954,1,0.0367,0.0568,0.000531,0.116,0.925,121.738,4,spanish
Baby Blue - Remastered 2010,67,217346,0,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,power-pop
Humpty Dumpty,47,128127,0,0.881,0.453,9,-10.504,1,0.0675,0.55,0.00594,0.0881,0.974,115.004,1,children
Hora H,50,189560,0,0.578,0.809,11,-4.325,1,0.0464,0.557,0.0,0.845,0.749,154.94,4,sertanejo
Marioneta,20,161853,0,0.707,0.237,7,-11.969,1,0.0849,0.927,0.000554,0.147,0.516,119.257,4,tango
Betrayal,30,90409,1,0.773,0.763,2,-6.917,1,0.157,0.0441,5.52e-06,0.0838,0.51,85.031,4,idm
Gravity Of Love,53,238760,0,0.572,0.747,1,-9.941,0,0.0432,0.139,0.354,0.208,0.424,140.057,4,new-age
Love,40,378117,0,0.537,0.376,2,-14.131,0,0.0318,0.96,0.907,0.0607,0.234,160.002,4,idm
Bilder von Dir,38,185795,1,0.595,0.732,7,-8.885,1,0.0579,0.0143,5.22e-05,0.104,0.0353,176.036,4,german
Love In The Dark,78,285935,0,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,4,british
Sweet Kinda Summer,32,225653,0,0.518,0.785,8,-7.684,1,0.0338,0.392,0.0,0.116,0.945,200.04,4,guitar
Slayed,32,287813,0,0.655,0.899,2,-8.374,1,0.157,0.0346,0.0122,0.0774,0.517,170.018,4,breakbeat
DANCING IN THE PLEASURE LAND,33,271626,0,0.634,0.975,6,-5.433,0,0.057,0.0081,0.0764,0.21,0.77,140.299,4,rockabilly
分分鐘需要你,41,182493,0,0.532,0.413,4,-13.833,1,0.0418,0.744,0.0166,0.229,0.798,111.946,4,cantopop
Baby Lullaby,27,188000,0,0.203,0.00547,7,-29.795,1,0.0455,0.991,0.901,0.0777,0.138,69.492,5,piano
Your Song,29,222040,0,0.409,0.94,8,-7.103,1,0.0486,0.00319,0.000288,0.388,0.234,75.998,4,hardcore
If You Can Touch Her At All,10,207906,0,0.517,0.164,7,-16.363,1,0.0316,0.612,0.0,0.169,0.427,144.294,3,honky-tonk
Oxas,54,301174,0,0.756,0.591,2,-8.749,0,0.03,0.0276,0.391,0.0947,0.481,125.003,4,deep-house
Age of Phase,52,342053,0,0.706,0.697,6,-8.455,0,0.0361,0.316,0.763,0.0681,0.377,123.993,4,trip-hop
El Viejo Del Sombrerón,29,255320,0,0.836,0.781,10,-4.92,1,0.0394,0.283,0.000185,0.114,0.93,107.005,4,salsa
Am I Dreaming (feat. Megan Brands),52,177096,0,0.627,0.823,1,-5.82,1,0.0647,0.00768,5.7e-05,0.322,0.247,123.904,4,groove
lemme land?,69,146878,0,0.875,0.593,7,-10.261,0,0.394,0.136,0.0,0.104,0.466,144.028,4,chill
Chão de Giz - Ao Vivo,39,353293,0,0.476,0.648,4,-7.886,0,0.0388,0.415,0.0,0.94,0.468,161.812,3,samba
İçgüdü,37,216800,0,0.405,0.668,4,-7.211,0,0.0539,0.057,0.00853,0.0526,0.335,145.423,4,turkish
Lillies On The Lake,24,237493,0,0.184,0.154,3,-18.879,1,0.0458,0.99,0.975,0.11,0.0373,92.184,4,new-age
Crashing (feat. Bahari),37,230000,0,0.585,0.68,5,-6.14,1,0.0448,0.34,0.0,0.186,0.25,95.988,4,dub
We're Finally Landing,61,272039,0,0.481,0.546,2,-13.266,1,0.0723,0.052,0.0263,0.454,0.072,180.047,4,chill
Gangsta,60,177320,0,0.447,0.356,10,-11.193,0,0.0419,0.0958,0.0,0.318,0.174,121.864,4,dance
Suffer the Joy,26,428108,0,0.151,0.841,9,-6.672,1,0.0753,9.51e-05,0.465,0.141,0.277,81.774,4,garage
The Abc Song,12,129000,0,0.857,0.346,1,-9.288,1,0.273,0.0252,1.03e-05,0.143,0.255,150.032,4,kids
"Safar (From ""Jab Harry Met Sejal"")",51,365669,0,0.307,0.604,7,-5.592,1,0.0397,0.593,3.79e-06,0.0789,0.452,85.641,5,indian
Rumour and Rapture,21,226160,0,0.473,0.782,6,-7.063,1,0.0351,0.00158,0.000318,0.111,0.553,114.945,4,goth
Ellas,40,205194,0,0.569,0.91,1,-5.477,0,0.0912,0.132,0.0,0.332,0.694,180.048,4,latino
You Are Holy (Prince Of Peace),50,320026,0,0.501,0.756,7,-6.208,1,0.0376,0.0123,0.0,0.967,0.293,104.035,4,world-music
Acid Attack,44,462720,0,0.85,0.369,6,-15.336,1,0.145,0.000203,0.837,0.0812,0.221,124.988,4,minimal-techno
DISPLAY,21,229413,0,0.676,0.964,9,-1.878,1,0.0374,0.0202,0.302,0.346,0.497,132.015,4,j-idol
Bad Reputation,68,169186,0,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,4,punk
Donde Tai,41,201656,0,0.926,0.407,7,-6.103,1,0.0412,0.2,0.00269,0.102,0.28,107.988,4,electronic
SOMEBODY'S NIGHT - Live at 日本武道館'96 - Remastered 2022,34,253466,0,0.399,0.908,4,-7.294,0,0.121,0.014,6.22e-06,0.436,0.363,121.959,4,j-rock
Encontrei o Meu Lugar - Ao Vivo,45,406024,0,0.423,0.784,4,-6.015,0,0.0533,0.111,0.00017,0.947,0.288,131.957,4,brazil
Affi Smart,27,193863,1,0.606,0.428,1,-9.667,0,0.257,0.458,0.0,0.213,0.118,79.516,4,j-dance
Unas Estrofas Más,32,248233,0,0.364,0.714,7,-4.503,1,0.0276,0.00221,0.0,0.0787,0.531,92.996,4,heavy-metal
Drown,49,185142,0,0.774,0.87,6,-5.954,0,0.0646,0.0318,0.907,0.107,0.0461,105.01,4,club
Can't Get Enough! - Vocal Club Mix,32,409920,0,0.742,0.973,4,-6.425,0,0.0367,0.000375,0.601,0.346,0.984,128.123,4,disco
Bienvenida,18,297973,0,0.789,0.532,0,-8.555,1,0.0459,0.54,0.159,0.107,0.904,112.732,4,afrobeat
Beni Anlamadın Ya,39,227040,0,0.744,0.659,9,-14.362,0,0.0864,0.0814,0.0,0.0276,0.911,103.957,4,turkish
Shella's Pictures,21,318093,0,0.259,0.0681,6,-21.105,1,0.0458,0.978,0.942,0.0993,0.0547,78.324,3,new-age
Who We Are,20,355023,0,0.487,0.94,4,-5.181,1,0.103,0.239,0.00906,0.0828,0.443,168.038,4,happy
Bad Company,43,167368,0,0.752,0.895,9,-3.293,1,0.0374,0.00079,0.186,0.0773,0.0373,114.016,4,club
Kali Kali Zulfon Ke Phande Na - Complete Original Version,34,859345,0,0.4,0.694,3,-8.486,1,0.0621,0.573,0.0,0.874,0.727,153.902,3,folk
Stack the Fridge,30,153133,1,0.733,0.695,4,-7.698,1,0.174,0.528,2.55e-06,0.0703,0.732,120.122,4,comedy
Scar Tissue,79,215906,0,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4,alternative
Pretty Fly (For A White Guy),75,188666,0,0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,4,punk
Still In Love,37,204000,0,0.47,0.669,7,-7.454,1,0.0358,0.129,0.0,0.196,0.35,80.066,4,dubstep
Root Beer,15,161560,0,0.656,0.819,10,-7.375,1,0.0493,0.492,3.91e-06,0.0843,0.961,157.827,4,honky-tonk
ANGEL PASSED CHILDREN,36,142000,0,0.529,0.85,7,-4.658,1,0.0426,0.0116,0.0,0.681,0.965,199.824,4,j-rock
Baskın,45,149700,1,0.609,0.935,4,-3.182,1,0.234,0.23,1.42e-05,0.35,0.288,119.974,4,metal
Till I Kissed You,24,160933,0,0.761,0.546,9,-9.699,1,0.0879,0.278,0.0,0.351,0.815,140.737,4,rockabilly
Free Like The Wind,21,223746,0,0.306,0.568,4,-4.181,0,0.0307,0.147,0.0,0.194,0.249,82.921,4,show-tunes
A Teenager's Romance,54,140773,0,0.51,0.484,10,-6.942,1,0.038,0.784,0.0,0.306,0.683,103.356,3,rock-n-roll
Mariô (Instrumental),16,218600,0,0.724,0.585,10,-6.768,0,0.0919,0.00692,0.8,0.1,0.516,89.933,4,afrobeat
夏の海,21,274600,0,0.573,0.703,9,-7.118,1,0.0288,0.337,0.00016,0.0714,0.674,138.032,4,j-idol
Taaron Ke Shehar,67,230082,0,0.441,0.61,9,-5.182,0,0.0404,0.238,0.0,0.101,0.348,79.736,4,pop
Gonna Be Okay,65,210165,1,0.609,0.506,11,-8.902,1,0.0292,0.0204,0.0,0.102,0.364,77.427,4,songwriter
Blessings,63,250933,0,0.545,0.434,5,-11.633,1,0.0277,0.757,0.000552,0.0989,0.208,95.959,4,folk
スカイダイビング,24,248720,0,0.475,0.757,3,-4.376,1,0.0432,0.00525,0.0,0.2,0.706,131.941,4,j-idol
The Leper,22,244733,0,0.261,0.99,9,-3.432,1,0.167,0.00221,0.165,0.0854,0.39,90.243,4,power-pop
Minimal,54,390447,0,0.723,0.769,11,-8.244,0,0.0634,0.226,0.892,0.0764,0.241,133.984,5,techno
Nauliza,35,220670,0,0.618,0.945,4,-4.49,0,0.112,0.0372,0.00323,0.257,0.76,169.967,4,dub
Speechless,54,178973,0,0.358,0.697,6,-10.471,0,0.048,0.000324,0.00248,0.108,0.545,99.094,4,industrial
Chegamos ao Fim / Fim da Tristeza / Além do Meu Querer - Ao Vivo,49,265570,0,0.316,0.802,9,-7.545,1,0.0485,0.604,1.04e-05,0.893,0.684,87.638,4,samba
Waterfall Sounds,36,69328,0,0.151,0.942,0,-28.468,1,0.0524,0.222,0.997,0.975,0.0127,82.016,5,sleep
Correnteza,43,284640,0,0.458,0.277,2,-12.672,1,0.029,0.701,0.000303,0.0954,0.195,147.64,4,mpb
Islands in the Stream,64,250053,0,0.611,0.524,8,-8.256,1,0.035,0.68,0.0,0.0753,0.73,203.787,4,country
TUA INDECISÃO,51,230907,0,0.571,0.692,1,-6.82,1,0.0371,0.6,0.0,0.214,0.724,141.917,4,funk
Yonaguni,87,206710,1,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,4,reggae
敏感(LH x Z.TAO),42,229991,0,0.799,0.543,7,-5.966,1,0.096,0.424,0.0,0.118,0.429,90.018,4,mandopop
Freestyle pra Faixa Rosa,45,135813,1,0.813,0.411,9,-9.125,1,0.601,0.107,0.0,0.054,0.809,128.945,4,funk
comethru,79,181613,0,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,4,pop
Tujhe Bhula Diya - Lofi,42,440137,0,0.524,0.485,10,-10.258,1,0.0398,0.591,0.0,0.114,0.19,112.061,4,indian
Rock Around The Clock,53,137000,0,0.609,0.526,9,-13.106,1,0.43,0.139,0.0,0.0946,0.93,173.179,4,rockabilly
Take Me Back,58,154200,0,0.416,0.192,11,-12.525,1,0.034,0.911,1.5e-05,0.107,0.222,102.49,4,bluegrass
倔強,21,223521,0,0.679,0.756,11,-6.376,0,0.046,0.188,0.0,0.116,0.266,142.002,4,cantopop
Every Time You Leave,62,216626,0,0.473,0.749,1,-5.047,0,0.0287,0.000466,5.5e-06,0.0883,0.167,150.022,4,metalcore
De rolê (Participação especial de Ferrugem) - Ao vivo,43,193466,0,0.582,0.857,0,-4.677,1,0.09,0.328,4.75e-06,0.372,0.446,191.992,4,funk
A Different Story - Original Version,20,342993,0,0.423,0.922,8,-5.051,1,0.218,0.00642,0.439,0.21,0.283,150.055,4,hardstyle
Yol Ver,39,242124,0,0.765,0.699,3,-5.216,0,0.13,0.448,0.0,0.308,0.553,120.009,3,turkish
Sugar Sugar,69,167213,0,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,4,r-n-b
City of Angels,57,133972,0,0.548,0.548,0,-9.017,1,0.104,0.462,0.0,0.132,0.366,146.271,4,sad
The Night Before - Remastered 2009,54,154933,0,0.461,0.762,2,-6.727,1,0.0379,0.0537,0.0,0.238,0.632,84.496,4,psych-rock
Layla,74,423840,0,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,blues
Last Call,62,151307,0,0.636,0.528,2,-3.857,1,0.0346,0.299,0.0,0.326,0.27,107.244,4,soul
Esperar o Sol,44,201226,0,0.579,0.731,7,-7.382,0,0.26,0.364,0.0,0.224,0.5,95.273,4,r-n-b
Snakes Crawl,24,197546,0,0.286,0.426,0,-5.753,1,0.0284,0.637,8.78e-05,0.282,0.245,143.455,4,garage
Svartmalt,19,259000,0,0.413,0.973,3,-6.831,0,0.0521,2.53e-06,0.595,0.328,0.213,120.039,4,black-metal
St. Tropez,30,211333,0,0.709,0.729,8,-11.27,1,0.0298,0.493,0.0,0.135,0.631,128.732,4,party
Backdrop,58,149333,0,0.782,0.293,11,-10.533,0,0.0496,0.142,0.782,0.0387,0.203,89.958,4,jazz
Locket,65,318378,0,0.393,0.481,1,-10.458,1,0.0273,0.759,0.725,0.0869,0.0773,98.463,4,psych-rock
Icon - Shadowfact Remix Radio Edit,17,164129,0,0.546,0.751,2,-5.604,0,0.0342,0.148,0.0,0.153,0.14,155.062,4,happy
Rishikesh,35,178696,0,0.464,0.536,9,-11.122,1,0.127,0.311,0.462,0.117,0.0437,140.024,4,electronic
Tom's Diner,78,269333,0,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,4,german
Lights - Sped Up Version,77,190053,0,0.653,0.836,10,-5.626,0,0.0457,0.0452,0.299,0.1,0.804,133.182,4,indie-pop
Inner Voice,36,513103,0,0.675,0.674,9,-5.811,0,0.0493,0.0264,0.795,0.292,0.0425,145.016,4,trance
Mala - Original Mix,36,443584,0,0.587,0.818,10,-6.53,0,0.046,0.00677,0.885,0.87,0.234,144.999,4,trance
Stonewoman,21,218279,0,0.38,0.929,0,-5.357,0,0.0519,0.00304,0.00444,0.383,0.325,112.028,4,death-metal
Kabhi Toh Paas Mere Aao (Lofi Flip),45,98471,0,0.433,0.387,3,-15.923,0,0.107,0.623,0.000437,0.166,0.222,135.944,4,indian
Spring Forward,25,187800,0,0.249,0.954,9,-3.262,0,0.0434,0.000125,2.92e-05,0.234,0.851,185.472,4,psych-rock
Sour Grapes,77,196540,0,0.779,0.801,6,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998,4,k-pop
Ready To Go - Album Edit,19,284124,0,0.621,0.893,0,-4.753,1,0.0361,0.00179,0.00721,0.278,0.252,148.048,4,hardstyle
October,55,307401,0,0.685,0.53,5,-7.25,1,0.0325,0.574,0.0,0.0845,0.19,117.985,4,british
Nasha (Equals Sessions),70,287573,0,0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,indian
Keep Cool,24,195240,0,0.686,0.832,9,-7.589,1,0.0292,0.143,0.0,0.114,0.841,112.772,4,rockabilly
do re mi,73,212027,1,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,3,electro
Too Much for One Heart,20,228826,0,0.352,0.372,0,-9.112,1,0.0745,0.902,4.5e-06,0.744,0.145,171.745,4,show-tunes
Midnight Forest,33,128289,0,0.114,0.139,4,-19.116,0,0.049,0.771,0.956,0.141,0.0346,75.952,4,sleep
You Broke Me First,39,128798,1,0.734,0.0423,4,-24.831,1,0.0583,0.916,0.0,0.108,0.14,123.905,4,guitar
Paha paavo,30,206640,0,0.442,0.98,6,-3.649,0,0.0623,0.000748,2.31e-06,0.163,0.507,102.209,4,heavy-metal
Midnight,41,276000,0,0.795,0.895,10,-5.024,0,0.0495,0.000168,0.87,0.093,0.192,120.01,4,techno
Farmer's Blues,21,200973,0,0.496,0.292,11,-12.111,1,0.0265,0.693,2.13e-05,0.293,0.307,84.843,3,bluegrass
誰もいない森の奥で一本の木が倒れたら音はするか?,31,216773,0,0.514,0.911,1,-2.032,1,0.0544,0.191,0.0,0.167,0.623,171.989,4,j-idol
'O Sole Mio - Live,47,191506,0,0.297,0.264,8,-12.537,1,0.0387,0.943,1.4e-05,0.7,0.247,62.074,4,opera
Adios Mariquita Linda,23,179200,0,0.736,0.369,2,-11.387,1,0.0464,0.954,1.75e-05,0.247,0.745,103.19,4,guitar
Ushuaia,28,396000,0,0.745,0.902,2,-7.73,1,0.114,0.00159,0.883,0.0946,0.0373,140.024,4,minimal-techno
Remember Fall In Montreal,54,301413,0,0.455,0.297,0,-11.952,1,0.0304,0.921,0.191,0.12,0.179,135.879,4,british
Jigga Jigga! - Radio Edit,17,232999,0,0.525,0.919,1,-8.416,0,0.0558,0.0051,0.000438,0.353,0.151,142.992,4,happy
與海無關 (《比悲傷更悲傷的故事》影集版插曲),52,245231,0,0.654,0.227,2,-12.619,1,0.0298,0.906,2.14e-05,0.091,0.373,78.155,4,mandopop
Foil,37,364733,0,0.501,0.365,9,-15.811,0,0.107,0.685,0.942,0.129,0.158,124.066,4,idm
The Barracuda,46,148466,0,0.539,0.97,0,-4.54,0,0.0633,0.00395,0.0188,0.333,0.877,145.493,4,rockabilly
Fire On Fire,78,246735,0,0.584,0.408,1,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,4,dance
Octave the Octopus,52,96040,0,0.659,0.364,0,-12.638,1,0.46,0.611,1.55e-06,0.0886,0.905,162.643,4,children
Zehnaseeb - Lofi Flip,41,192000,0,0.604,0.496,7,-11.411,1,0.0413,0.643,0.0,0.368,0.196,80.0,4,indian
Again,74,157205,0,0.603,0.204,7,-12.727,0,0.112,0.479,0.0714,0.642,0.71,74.688,5,chill
Call Me Little Sunshine,72,284266,0,0.566,0.871,5,-4.833,1,0.0311,0.000674,0.00144,0.107,0.41,88.012,4,hard-rock
Share the Joy,22,356000,0,0.158,0.0457,10,-20.763,1,0.0385,0.977,0.326,0.102,0.0337,74.084,4,world-music
Soldier of Fortune,50,195160,0,0.456,0.395,2,-10.129,0,0.0293,0.359,0.000173,0.0984,0.243,132.611,4,psych-rock
Frevo Mulher,46,241093,0,0.695,0.474,8,-12.613,1,0.0398,0.51,4.56e-06,0.054,0.825,153.026,4,forro
Fuck the Olympics,13,64533,0,0.272,0.972,3,-4.334,0,0.131,2.66e-06,0.181,0.125,0.0348,114.013,4,grindcore
"Monks Chant / He Is Not Dead Yet - Original Broadway Cast Recording: ""Spamalot""",29,171320,0,0.598,0.704,2,-6.816,1,0.25,0.546,0.0,0.145,0.643,95.424,4,show-tunes
Presentinho - Ao Vivo No Rio De Janeiro / 2019,54,212530,0,0.626,0.61,2,-7.222,1,0.0322,0.717,0.0,0.952,0.67,144.058,4,pagode
Yaarodu Yaaro,43,322786,0,0.756,0.796,11,-6.333,0,0.0646,0.218,0.0114,0.286,0.438,99.993,4,k-pop
Feel Again,49,185080,0,0.471,0.822,7,-8.017,0,0.0538,0.0201,0.0,0.105,0.363,140.007,4,piano
Quando Eu Te Encontrar - Ao Vivo,44,213533,0,0.52,0.933,6,-5.2,1,0.0357,0.0159,0.0195,0.397,0.536,99.998,4,mpb
Hard It All Can Be,60,104960,0,0.559,0.591,4,-8.079,0,0.542,0.356,0.0,0.399,0.492,81.966,4,sad
Herz und Verstand,22,332760,0,0.617,0.648,0,-7.883,0,0.0328,0.00187,0.171,0.0673,0.56,138.015,4,goth
Baby,82,214240,0,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,4,pop
Falla We,25,214133,0,0.811,0.741,2,-4.042,1,0.123,0.358,0.0,0.139,0.66,94.706,4,dancehall
YuNg BrAtZ,76,101851,1,0.755,0.695,9,-5.963,1,0.26,0.0179,0.0,0.107,0.493,128.063,4,emo
Down By The Bay,61,128213,0,0.562,0.144,8,-13.751,1,0.0803,0.455,0.0,0.102,0.869,204.418,4,children
Clarity,69,227240,0,0.552,0.873,0,-6.065,1,0.0464,0.00137,0.000273,0.0966,0.62,125.059,4,folk
Trem da Saudade - Ao Vivo,42,90671,0,0.516,0.943,8,-3.545,0,0.21,0.135,0.000263,0.2,0.769,107.846,4,forro
Blackwater Park,42,731306,0,0.109,0.854,2,-6.758,1,0.0871,0.000381,0.228,0.197,0.134,79.958,4,death-metal
Nós Vamos Invadir Sua Praia,45,328200,0,0.292,0.98,4,-5.588,0,0.225,0.000502,0.00126,0.988,0.517,167.889,4,r-n-b
Future King,47,141866,0,0.328,0.223,10,-16.202,0,0.0366,0.555,0.964,0.0822,0.0379,120.162,4,british
Hold Up & Come On,20,204760,0,0.467,0.998,7,-2.524,0,0.0558,0.0666,0.391,0.311,0.156,150.011,4,hardstyle
Head Shoulders Knees & Toes (Sing It),59,56415,0,0.905,0.607,0,-10.677,1,0.293,0.74,0.0,0.968,0.969,99.99,4,children
Aa Re Pritam Pyaare,58,259973,0,0.423,0.951,2,-1.726,1,0.118,0.0204,0.000369,0.331,0.768,78.78,4,pop-film
just friends,62,123125,1,0.713,0.244,6,-15.639,0,0.101,0.767,0.00435,0.101,0.199,119.993,4,chill
Mentime la Verdad,42,153640,0,0.776,0.749,9,-5.456,1,0.0339,0.123,0.0,0.152,0.946,97.994,4,ska
O Chamado - Ao Vivo,44,261440,0,0.464,0.372,10,-9.754,1,0.121,0.744,0.0,0.764,0.488,178.798,4,brazil
Sol de Paz,43,195507,0,0.645,0.583,5,-5.689,1,0.0288,0.202,0.0,0.0856,0.745,82.01,4,brazil
Flocon de neige,47,380679,0,0.669,0.54,9,-11.809,0,0.0455,0.549,0.901,0.0748,0.0402,115.006,4,minimal-techno
Purple Lamborghini (with Rick Ross),68,215510,1,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,4,electro
The Proposition,21,172506,0,0.507,0.905,5,-7.304,0,0.0629,0.0967,0.431,0.369,0.579,97.327,4,afrobeat
Joker And The Thief,64,279666,0,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,4,psych-rock
La Perla (feat. Rubén Blades & La Chilinga),22,416133,0,0.735,0.681,10,-7.757,1,0.316,0.673,0.0,0.0584,0.968,90.003,4,afrobeat
Made Me Glad,41,300386,0,0.341,0.748,10,-5.559,1,0.0334,0.047,0.000529,0.396,0.326,161.714,4,world-music
Runaway,62,137306,0,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,4,rockabilly
"Hail, Hail - Live at ARCO Arena, Sacramento, CA - July 1998",29,223693,0,0.193,0.963,0,-8.026,1,0.13,0.00526,0.000142,0.973,0.364,150.965,4,grunge
Wanna Lose You,39,188250,0,0.55,0.794,9,-6.707,0,0.0856,0.101,2.74e-05,0.418,0.476,159.923,4,progressive-house
Eutow,36,255933,0,0.617,0.511,6,-14.289,0,0.0524,0.00329,0.904,0.19,0.0763,129.971,4,idm
"Chhupana Bhi Nahin Aata (From ""Baazigar"")",59,322066,0,0.394,0.517,3,-11.817,1,0.0714,0.362,2.26e-06,0.129,0.646,157.333,3,pop-film
Bulletproof (with XYLØ),53,190106,0,0.548,0.714,2,-6.207,1,0.086,0.0117,0.0,0.132,0.533,77.683,4,alt-rock
Siempre Se Vuelve a Bs. As.,22,181120,0,0.428,0.34,5,-10.973,0,0.0489,0.718,0.0,0.195,0.381,85.368,4,tango
